431.5
453.0
453.0
453.0
453.0
453.0
453.0
448.0
448.0
448.0
460.0
448.0
448.0
448.0
448.0
448.0
465.0
465.0
465.0
465.0
465.0
456.5
469.0
477.0
477.0
490.5
465.0
481.5
478.0
478.0
478.0
513.0
499.5
499.5
499.5
526.0
562.5
