254.0,True
260.0,False
267.5,False
267.5,False
267.5,False
260.0,False
268.5,False
274.0,False
282.0,False
284.5,False
293.0,False
293.0,False
301.0,False
313.0,False
321.0,False
322.5,False
328.0,False
337.5,False
357.5,False
356.0,False
375.0,False
384.0,False
430.5,True
446.0,False
446.0,False
469.0,False
497.5,False
523.0,False
523.0,False
523.0,False
523.0,False
523.0,False
555.0,False
578.5,False
591.0,False
593.5,False
585.5,False
627.5,True
679.0,True
718.0,False
746.5,False
749.0,False
772.5,False
800.0,False
844.0,False
888.0,False
903.0,False
960.0,False
964.5,False
1035.0,True
1150.0,True
1395.0,True
1864.5,True
