3
0
-3
-1
1
3
1
3
4
1
0
-2
2
0
-6
-4
-5
-4
-6
-5
-4
-5
-6
1
4
1
1
3
4
32
51
36
-14
-10
-8
-9
-15
-9
-2
-12
-8
-1
-1
-2
4
4
-1
-2
4
8
6
-4
-4
0
-4
-3
-3
-3
-1
-3
-6
-7
-5
0
6
4
-1
