242.5,True
241.5,False
224.5,False
231.0,False
222.0,False
222.0,False
222.0,False
224.5,False
230.0,False
231.0,False
233.0,False
231.0,False
237.0,False
237.0,False
255.0,False
274.0,False
280.0,False
287.5,False
297.0,False
302.0,False
303.5,False
312.0,False
343.0,True
372.0,True
399.5,True
490.0,True
608.5,True
668.5,True
784.5,True
868.0,True
985.0,True
1261.0,True
1488.0,True
1881.0,True
2385.5,True
2724.5,True
3520.5,True
3867.0,True
4212.5,True
4634.0,True
5026.0,True
213.5,True
216.0,False
216.0,False
204.5,False
202.0,False
202.0,False
210.0,False
222.0,False
219.0,False
234.0,False
249.0,False
249.0,False
271.0,True
318.0,True
343.0,True
423.0,True
486.5,True
589.5,True
704.0,True
760.0,True
867.5,True
953.5,True
950.0,False
934.5,False
934.5,False
939.0,False
944.5,False
959.0,False
959.0,False
953.5,False
953.5,False
953.5,False
953.5,False
953.5,False
953.5,False
973.5,False
1076.5,True
1297.5,True
1319.0,False
1296.0,False
1278.0,False
1280.5,False
1280.5,False
1278.0,False
1297.5,False
1352.5,False
1491.0,True
1909.5,True
2754.5,True
5049.0,True
