78
68
57
20
-5
-31
-49
-82
-109
-130
-162
-196
-229
-271
230
223
227
-31
-17
-13
-4
-5
-5
9
9
9
1
-10
-10
-10
-5
5
4
4
4
4
4
4
-8
-8
-8
0
0
0
0
0
0
0
0
0
0
-4
-4
-5
-5
-5
2
2
2
2
2
1
1
1
1
1
1
1
2
1
1
-7
-7
-7
3
5
5
5
5
-6
-6
-6
-6
-3
4
4
5
5
5
5
-5
-5
-5
-5
-5
3
3
3
3
3
3
3
3
-2
-2
-2
-2
-2
-2
-2
-2
-2
-2
-2
-2
2
2
2
2
2
2
2
2
2
2
2
2
0
-3
-3
-3
-3
-3
-3
-3
-3
2
2
2
2
2
2
2
2
2
2
2
2
-3
-3
-3
-3
-3
-3
-3
2
2
2
2
2
2
2
2
2
2
2
-4
-4
-4
-4
-4
-4
2
2
2
2
2
2
2
2
2
2
2
2
-3
-3
-3
-3
-3
-3
-3
-3
3
3
3
3
3
3
3
3
0
0
0
-7
-7
-7
1
