299.0,True
279.0,False
303.5,True
306.5,False
313.0,False
310.0,False
313.0,False
342.0,True
371.0,True
376.5,False
406.5,True
420.5,False
437.5,False
459.0,False
504.0,True
502.5,False
502.5,False
502.5,False
502.5,False
514.5,False
539.0,False
559.5,False
593.0,False
612.0,False
675.5,True
671.5,False
684.0,False
684.0,False
724.0,False
765.0,False
808.5,False
833.0,False
847.0,False
861.5,False
891.5,False
906.0,False
967.0,True
1137.5,True
1155.0,False
1208.5,False
1276.5,False
1292.0,False
1406.5,True
1709.0,True
2199.5,True
2771.5,True
2699.5,False
2718.0,False
2739.5,False
2975.0,True
