318.0,False
318.0,False
315.0,False
318.0,False
318.0,False
318.0,False
318.0,False
318.0,False
318.0,False
318.0,False
318.0,False
318.0,False
318.0,False
318.0,False
315.0,False
315.0,False
315.0,False
325.0,False
332.5,False
336.0,False
346.5,False
354.0,False
353.5,False
361.5,False
369.0,False
369.0,False
376.5,False
403.0,True
404.0,False
396.0,False
412.0,False
412.0,False
412.0,False
391.5,False
423.5,True
415.5,False
461.0,True
478.0,False
526.0,True
635.0,True
