246.0,False
224.5,True
231.0,False
230.0,False
224.5,False
224.5,False
223.5,False
215.5,False
215.5,False
215.5,False
223.5,False
231.0,False
237.0,False
239.0,False
239.0,False
242.5,False
244.0,False
255.0,False
252.0,False
259.0,False
268.5,False
278.0,False
287.5,False
281.0,False
287.5,False
314.0,True
324.0,False
332.0,False
350.0,False
358.5,False
369.0,False
388.0,False
392.0,False
443.0,True
485.0,True
581.0,True
663.0,True
830.5,True
1026.0,True
1289.0,True
1653.5,True
2035.5,True
2299.0,True
2673.0,True
2804.5,False
3040.0,True
3540.0,True
4100.0,True
5249.0,True
