9061.5,False
9341.0,False
10179.0,True
11521.5,True
11814.5,False
11052.0,False
10761.0,False
10634.0,False
10801.5,False
10766.0,False
10690.5,False
10755.5,False
10636.0,False
10740.5,False
11005.0,False
11375.0,False
11530.5,False
11121.0,False
10548.0,False
9990.0,False
9981.0,False
9569.0,False
9038.5,False
8636.5,False
8268.0,False
8116.5,False
7683.0,False
7373.0,False
7127.0,False
6900.0,False
6853.0,False
6556.5,False
6556.5,False
6562.5,False
6775.5,False
7132.5,False
7360.0,False
7565.0,False
7851.5,False
8087.0,False
8749.0,True
9604.0,True
10200.0,False
9643.5,False
9157.5,False
9050.0,False
9090.0,False
9330.0,False
9404.0,False
9296.0,False
9127.0,False
9133.0,False
9210.0,False
9583.0,False
9763.0,False
8902.5,True
