12069.0,False
12243.0,False
12121.5,False
11832.5,False
11952.0,False
12120.0,False
12438.0,False
12600.0,False
13036.0,False
13309.5,False
13347.0,False
13121.5,False
12676.5,False
13378.5,False
13767.5,False
14228.0,False
14406.5,False
14993.5,False
15205.0,False
14221.5,False
13866.0,False
13577.5,False
13554.0,False
13470.0,False
13281.0,False
12784.5,False
12378.0,False
12588.0,False
12894.0,False
12799.5,False
12810.0,False
12710.0,False
12525.5,False
12516.5,False
10017.0,True
12268.0,True
11843.0,False
11657.0,False
11293.0,False
11441.0,False
11532.5,False
11480.0,False
