289.0,False
287.0,False
303.0,False
306.5,False
294.0,False
297.0,False
303.0,False
297.0,False
297.0,False
297.0,False
287.0,False
294.0,False
294.0,False
314.0,True
330.5,False
331.0,False
332.0,False
342.0,False
338.5,False
338.5,False
336.5,False
338.5,False
360.0,False
379.5,False
366.0,False
379.5,False
399.0,False
408.0,False
419.0,False
447.5,True
473.5,False
507.0,True
566.0,True
604.5,True
668.0,True
694.0,False
716.0,False
757.0,False
759.0,False
770.0,False
774.0,False
10151.0,True
10220.0,False
10192.0,False
10197.0,False
10303.0,False
10394.0,False
10147.5,False
9920.0,False
10015.0,False
9400.5,False
8948.0,False
8088.0,True
7571.5,False
7330.5,False
6755.0,True
6591.5,False
6205.0,False
5755.0,True
5445.0,False
5419.5,False
5336.0,False
5543.0,False
5726.0,False
6072.0,False
6376.5,False
6741.0,False
7484.0,True
8148.0,True
9179.0,True
9645.5,False
9440.0,False
8731.0,True
8881.5,False
9082.5,False
8990.5,False
8849.0,False
8768.0,False
8478.0,False
8535.0,False
8512.0,False
8602.0,False
8493.0,False
8380.0,False
8585.5,False
8619.5,False
8363.0,False
7814.0,True
7212.0,True
7359.0,False
6338.0,True
4667.5,True
4159.0,True
