190.5,True
172.5,True
183.0,False
170.0,False
183.0,False
178.5,False
184.5,False
184.5,False
184.5,False
184.5,False
183.0,False
183.0,False
183.0,False
183.0,False
177.0,False
190.5,False
206.0,True
219.0,False
233.5,False
244.0,False
253.0,False
260.0,False
267.0,False
267.0,False
276.0,False
310.0,True
328.0,False
336.0,False
395.0,True
424.0,True
512.5,True
696.5,True
895.5,True
1222.5,True
1873.5,True
2667.0,True
4711.0,True
