212.0
190.5
172.5
183.0
170.0
183.0
178.5
184.5
184.5
184.5
184.5
183.0
183.0
183.0
183.0
177.0
190.5
206.0
219.0
233.5
244.0
253.0
260.0
267.0
267.0
276.0
310.0
328.0
336.0
395.0
424.0
512.5
696.5
895.5
1222.5
1873.5
2667.0
4711.0
