403.5,False
403.5,False
403.5,False
403.5,False
403.5,False
403.5,False
403.5,False
403.5,False
403.5,False
403.5,False
403.5,False
403.5,False
403.5,False
403.5,False
403.5,False
403.5,False
403.5,False
403.5,False
403.5,False
403.5,False
403.5,False
403.5,False
403.5,False
403.5,False
404.0,False
415.5,False
404.0,False
404.0,False
404.0,False
428.0,False
432.0,False
432.0,False
424.0,False
428.0,False
412.0,False
376.5,True
351.0,True
318.0,True
301.0,False
281.0,False
274.5,False
249.0,True
219.0,True
196.5,True
191.0,False
183.0,False
183.0,False
183.0,False
191.0,False
183.0,False
183.0,False
183.0,False
188.5,False
196.5,False
196.5,False
188.5,False
196.5,False
208.0,False
202.0,False
210.5,False
237.0,True
234.0,False
228.0,False
243.0,False
258.5,False
258.5,False
265.0,False
278.0,False
268.0,False
301.0,True
301.0,False
340.0,True
