11086.0,False
11341.0,False
11434.5,False
11666.0,False
11558.0,False
11510.5,False
11462.0,False
11309.5,False
11193.0,False
11452.5,False
11665.5,False
11665.5,False
12113.0,False
12461.5,False
12868.5,False
12889.5,False
12940.0,False
13000.0,False
13052.5,False
13281.0,False
13660.0,False
14010.0,False
14221.0,False
14754.0,False
14843.5,False
15183.0,False
15188.0,False
15064.0,False
14996.0,False
15298.0,False
15223.5,False
15400.0,False
14958.5,False
14400.5,False
13634.0,False
13052.0,False
12380.0,False
11995.5,False
11455.0,False
10773.5,False
10172.5,False
9620.0,False
9049.5,False
8528.0,False
8120.0,False
7857.0,False
7594.0,False
7581.0,False
7552.5,False
7490.5,False
7325.0,False
7322.0,False
7298.5,False
7284.5,False
7288.5,False
7260.0,False
7204.5,False
