12255.5,False
12292.5,False
13189.5,True
13761.5,False
12617.5,True
11011.0,True
10340.0,False
10192.5,False
10255.5,False
10371.0,False
10882.0,False
11160.0,False
11588.5,False
11546.0,False
11295.0,False
11004.0,False
10643.5,False
10471.0,False
10088.0,False
9469.5,False
8549.0,True
7442.5,True
6793.0,True
6260.0,True
5640.0,True
4734.0,True
4747.5,False
4897.0,False
4939.0,False
5156.5,False
5309.5,False
5677.5,True
7792.0,True
9683.0,True
10337.5,True
9922.5,False
9481.5,False
9452.5,False
9264.5,False
8970.0,False
8758.0,False
8462.0,False
8414.5,False
8167.5,False
