224.0,False
224.0,False
216.0,False
216.0,False
224.0,False
224.0,False
224.0,False
224.0,False
224.0,False
224.0,False
224.0,False
224.0,False
224.0,False
224.0,False
230.0,False
230.0,False
239.5,False
239.5,False
233.0,False
232.0,False
241.5,False
241.5,False
242.0,False
248.0,False
238.0,False
248.0,False
264.0,False
271.0,False
254.5,False
271.0,False
271.0,False
271.0,False
267.0,False
274.0,False
297.0,True
318.0,True
342.5,True
346.5,False
384.0,True
395.0,False
402.5,False
403.0,False
402.5,False
411.0,False
402.5,False
411.0,False
402.5,False
402.5,False
422.0,False
435.0,False
452.0,False
452.0,False
503.0,True
538.5,True
557.0,False
557.5,False
