-184
-185
96
53
23
13
0
0
1
-1
1
0
0
0
0
-1
0
0
0
0
0
0
0
0
0
0
0
1
0
0
0
0
0
0
0
-1
0
0
-1
-1
-1
0
-1
-1
0
0
8
-1
0
0
0
0
0
0
-4
0
0
0
0
0
0
0
0
0
0
10
-1
-1
-10
-1
-2
-1
-1
12
-1
-1
-1
-1
0
0
0
0
0
0
0
-1
-1
-3
2
-2
-2
5
-2
0
-11
5
-4
7
-2
7
0
1
6
-7
-11
-20
-24
1
-18
23
-11
33
3
9
24
-4
-33
